Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Argument","The Grey Cliffs > Grey Cliffs Picnic Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110512146/the-argument,2.6,-1,Sport,5.12a,1,,40.45081,-111.67172
"Maxwell House","The Shame Wall > Grey Cliffs Picnic Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107551387/maxwell-house,2.2,-1,Sport,5.11c,1,65,40.45,-111.6742
"Unknown power crimps","South-Facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121734047/unknown-power-crimps,3.0,-1,Sport,5.11b/c,1,45,40.4477,-111.7005
"Daiquiri Ice","South-Facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114264213/daiquiri-ice,3.4,-1,Sport,5.11c,1,70,40.4477,-111.7005
"Oysters Rockefeller","South-Facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107874743/oysters-rockefeller,2.0,-1,Sport,5.11c,1,40,40.4477,-111.7005
"Razor Clam","South-Facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111765678/razor-clam,1.7,-1,Sport,5.11c/d,1,60,40.4477,-111.7005
"Screaming Lobsters","South-Facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112253865/screaming-lobsters,1.8,-1,Sport,5.11d,1,40,40.4477,-111.7005
"High Tide","South-Facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120504100/high-tide,3.0,-1,Sport,5.11d,1,85,40.4477,-111.7005
"Tuna Melt","South-Facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107775202/tuna-melt,1.9,-1,Sport,5.11d,1,,40.4477,-111.7005
"Pina Colada","South-Facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114264314/pina-colada,1.8,-1,Sport,5.12a,1,80,40.4477,-111.7005
"Lion Fish","South-Facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112217250/lion-fish,2.7,-1,Sport,5.12a/b,1,60,40.4477,-111.7005
"Bikini Wax","West-facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114264155/bikini-wax,2.0,-1,Sport,5.11b/c,1,50,40.4475,-111.7003
"Tai chi","West-facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114263509/tai-chi,2.0,-1,Sport,5.11c,1,50,40.4475,-111.7003
"Hope on a Rope","West-facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108114021/hope-on-a-rope,2.0,-1,Sport,5.11c,1,50,40.4475,-111.7003
"Laid back & Out of Sight","West-facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114263528/laid-back-out-of-sight,1.7,-1,Sport,5.11d,1,60,40.4475,-111.7003
"More than This?","West-facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114263554/more-than-this,2.3,-1,Sport,5.12a,1,70,40.4475,-111.7003
"Germ Free","West-facing Wall > The Hideaway > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114263608/germ-free,3.0,-1,Sport,5.12a,1,80,40.4475,-111.7003
Oni,"Unknown Pleasures > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108365909/oni,2.8,-1,Sport,5.11d,1,55,40.4445,-111.6966
"Desperation Takes Hold","Unknown Pleasures > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121138284/desperation-takes-hold,3.7,-1,Sport,5.12a,1,90,40.4445,-111.6966
Fang,"Apetizer Wall > The Billboard > The Billboard Trail > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122324837/fang,2.5,-1,Sport,5.11c,1,100,40.45152,-111.67645
"The Whining","Apetizer Wall > The Billboard > The Billboard Trail > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115685086/the-whining,2.7,-1,Sport,5.12a,1,50,40.45152,-111.67645
"The One","Apetizer Wall > The Billboard > The Billboard Trail > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108382215/the-one,2.1,-1,Sport,5.12a,1,,40.45152,-111.67645
"Invitation to the Blues","Gridwall > The Billboard > The Billboard Trail > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108613157/invitation-to-the-blues,2.8,-1,Sport,5.11c/d,1,60,40.45145,-111.67624
"The Anarchist","Gridwall > The Billboard > The Billboard Trail > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115453967/the-anarchist,2.2,-1,Sport,5.11d,1,60,40.45145,-111.67624
"Erection or Ejection","Gridwall > The Billboard > The Billboard Trail > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105739970/erection-or-ejection,3.1,-1,Sport,5.11d,1,,40.45145,-111.67624
"Music for Chameleons","Gridwall > The Billboard > The Billboard Trail > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106564686/music-for-chameleons,2.9,-1,Sport,5.11d,1,,40.45145,-111.67624
"Death of a Sailsman","Gridwall > The Billboard > The Billboard Trail > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741947/death-of-a-sailsman,3.2,-1,Sport,5.12a,1,,40.45145,-111.67624
"Reel Value","The Vortex > The Billboard Trail > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107760321/reel-value,3.0,-1,Sport,5.11c,1,90,40.4496,-111.6779
Gripcom,"The Vortex > The Billboard Trail > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107787186/gripcom,1.5,-1,Sport,5.11c,1,60,40.4496,-111.6779
"Broken Bones","The Bone Cave > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121579514/broken-bones,2.0,-1,Sport,5.12a,1,55,40.4514,-111.6685
"Sins of the Body","The Temple > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124989076/sins-of-the-body,3.0,-1,Sport,5.11d,1,35,40.4416,-111.7
"The Flakes of Wrath","The Temple > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108193189/the-flakes-of-wrath,3.7,-1,Sport,5.11d,1,115,40.4416,-111.7
"Choss Fire","Book of Condolences > The Red Corners > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110443883/choss-fire,2.7,-1,Sport,5.11c/d,1,60,40.44543,-111.70125
"Pocket Debris","Upper Division Wall > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108278513/pocket-debris,3.3,-1,Sport,5.12a,1,50,40.44981,-111.66764
"Neural Processor","Upper Division Wall > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109626464/neural-processor,2.5,-1,Sport,5.12a/b,1,40,40.44981,-111.66764
"Captain Tight Pants","Eavesdown Docks > Serenity > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108326348/captain-tight-pants,2.3,-1,Sport,5.11c,1,60,40.45095,-111.66614
Stretchmarks,"Stretchmarks > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120486196/stretchmarks,4.0,-1,Sport,5.12a,1,50,39.58832,-111.94561
Purgatory,"El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107719938/purgatory,1.9,-1,Sport,5.11+,1,43,40.44645,-111.69372
"The Gateway","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107709354/the-gateway,2.9,-1,"Sport, TR",5.12a,1,60,40.44645,-111.69372
"Half Acre","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741746/half-acre,2.2,-1,"Sport, TR",5.12a,1,40,40.44645,-111.69372
"Juliet (Be Skatin)","Hell Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120032453/juliet-be-skatin,2.8,-1,Sport,5.11c,1,,40.44645,-111.69416
"Reaching for Razors","Hell Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106518812/reaching-for-razors,2.9,-1,Sport,5.11d,1,35,40.44645,-111.69416
"The Blight","Hell Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106518800/the-blight,2.2,-1,Sport,5.12a,1,35,40.44645,-111.69416
"Jitterbug Boy","Hell Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112827026/jitterbug-boy,1.9,-1,Sport,5.12a,1,55,40.44645,-111.69416
"Reaching for Reality","Hell Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121206982/reaching-for-reality,3.0,-1,Sport,5.12a/b,1,60,40.44645,-111.69416
"Four Runner","Silver Gate > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118713102/four-runner,3.0,-1,Sport,5.11d,4,290,40.47177,-111.65726
"A Man’s Undoing","Sean’s Cave > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120123190/a-mans-undoing,1.5,-1,Sport,5.11d,1,35,40.4469,-111.68576
Alotta,"Sean’s Cave > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120123218/alotta,2.0,-1,Sport,5.11d,1,45,40.4469,-111.68576
"Hang loose","Sean’s Cave > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124766254/hang-loose,2.0,-1,Sport,5.11d,1,20,40.4469,-111.68576
"Bat’s in the Bellfree","Sean’s Cave > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120123212/bats-in-the-bellfree,2.8,-1,Sport,5.12a,1,45,40.4469,-111.68576
"White men can’t jump","Sean’s Cave > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124766230/white-men-cant-jump,3.0,-1,Sport,5.12a,1,25,40.4469,-111.68576
Dogma,"Hard Wall > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121489968/dogma,2.5,-1,Sport,5.12a,1,50,40.44659,-111.69452
Shinobi,"Hitcher > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121537239/shinobi,3.6,-1,Sport,5.12a/b,1,50,40.44547,-111.69552
"The Unforgiven","The Outlaw Crag > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124986803/the-unforgiven,3.0,-1,Sport,5.11b/c,1,35,40.45168,-111.66811
"The Western Variation","The Outlaw Crag > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124986860/the-western-variation,2.5,-1,Sport,5.11b/c,1,45,40.45168,-111.66811
"Jim Stone Route","The Outlaw Crag > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124987156/jim-stone-route,2.5,-1,Sport,5.11d,1,55,40.45168,-111.66811
"Jim Stone 12","The Outlaw Crag > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124987214/jim-stone-12,1.0,-1,Sport,5.12a/b,1,60,40.45168,-111.66811
"Redneck Genocide","Bug Barn Dance Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106018391/redneck-genocide,3.2,-1,Sport,5.11c,1,105,40.26544,-111.61505
"George of the Jungle","George > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106067473/george-of-the-jungle,2.9,-1,Sport,5.12a,1,120,40.2656,-111.6217
"Two Pinches to Paradise","PA's Mother > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106167923/two-pinches-to-paradise,2.7,-1,Sport,5.11d,1,,40.2656,-111.6204
"Mother of Invention","PA's Mother > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105817831/mother-of-invention,3.3,-1,"Sport, TR",5.12a,1,75,40.2656,-111.6204
"Fat Hippos","Black Rose > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105742088/fat-hippos,2.9,-1,Sport,5.12a,1,40,40.2652,-111.6237
"Yuji Feet","Black Rose > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106506583/yuji-feet,2.5,-1,Sport,5.12a,1,40,40.2652,-111.6237
"Tales from the Gripped","The Hidden > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106001667/tales-from-the-gripped,1.9,-1,Sport,5.11b/c,1,70,40.2649,-111.6105
".44 Caliber Killer","The Hidden > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106018361/44-caliber-killer,2.3,-1,Sport,5.11c,1,,40.2649,-111.6105
Knightmare,"The Hidden > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106291042/knightmare,3.4,-1,Sport,5.11c,2,,40.2649,-111.6105
"Meadow Muffin","Bolt Slab > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105739967/meadow-muffin,3.4,-1,"Sport, TR",5.12a,1,70,40.2654,-111.6221
"Buttered Muffin","Bolt Slab > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119794186/buttered-muffin,4.0,-1,"Sport, TR",5.12a/b,1,75,40.2654,-111.6221
"Dead Man's Party","Boingo Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106800821/dead-mans-party,2.4,-1,Sport,5.11c,1,25,40.2651,-111.613
"C'est Cool","[Redacted] > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111829329/cest-cool,4.0,-1,Sport,5.12-,1,35,40.2655,-111.621
"Lightning Bolt","The Zoo > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106158989/lightning-bolt,1.8,-1,Sport,5.11b/c,1,40,40.2642,-111.6125
Lecherous,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107326843/lecherous,3.1,-1,Sport,5.11b/c,1,,40.2645,-111.612
Atrocious,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106312467/atrocious,2.2,-1,Sport,5.11c,1,80,40.2645,-111.612
Vicarious,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106547324/vicarious,2.2,-1,Sport,5.11c,1,55,40.2645,-111.612
Idiotic,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106198395/idiotic,2.8,-1,Sport,5.11d,1,35,40.2645,-111.612
Black,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106494613/black,3.4,-1,Sport,5.11d,1,40,40.2645,-111.612
Furious,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106854663/furious,2.8,-1,Sport,5.11d,1,35,40.2645,-111.612
"Pink Bicycle","The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106163103/pink-bicycle,4.0,-1,Sport,5.12a,1,75,40.2645,-111.612
Vexatious,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119463818/vexatious,2.5,-1,Sport,5.12a,1,40,40.2645,-111.612
"Big Bottom","Tap Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105965599/big-bottom,2.8,-1,Sport,5.11c,1,60,40.2651,-111.6125
Funk,"Threshold > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106185974/funk,3.0,-1,Sport,5.11c,1,55,40.2677,-111.6066
"Texas Chosspile","Super Bowl Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106687811/texas-chosspile,2.7,-1,Sport,5.11c,1,40,40.2667,-111.6263
"The Higher, Harder One","Super Bowl Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106167907/the-higher-harder-one,3.3,-1,Sport,5.12a,1,,40.2667,-111.6263
"Everest 201","Super Bowl Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106313707/everest-201,3.1,-1,Sport,5.12a,1,,40.2667,-111.6263
"More Obsessive Tendencies","Super Bowl Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106662530/more-obsessive-tendencies,2.7,-1,Sport,5.12a,1,60,40.2667,-111.6263
"Smash the Poser","Super Bowl Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106682075/smash-the-poser,3.0,-1,Sport,5.12a,1,35,40.2667,-111.6263
"Grins, Giggles, Smiles, and Laughs","The Cooler > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106161348/grins-giggles-smiles-and-laughs,3.5,-1,Sport,5.11c,1,,40.2636,-111.6092
"Welcome to the Crux","The Cooler > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106191983/welcome-to-the-crux,2.8,-1,Sport,5.11c,1,30,40.2636,-111.6092
"Scree Be Free","The Cooler > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107786743/scree-be-free,2.0,-1,Sport,5.11c,1,70,40.2636,-111.6092
"U.S. Grade A","The Meat Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119797613/us-grade-a,3.5,-1,Sport,5.11c,1,30,40.2653,-111.622
"Honey Dipper","The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106458564/honey-dipper,3.0,-1,Sport,5.11c,1,75,40.2665,-111.624
Roofer,"The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106696230/roofer,2.6,-1,Sport,5.12a,1,70,40.2665,-111.624
Batman,"The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110369453/batman,3.3,-1,Sport,5.12a,1,110,40.2665,-111.624
Roughneck,"The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113719133/roughneck,2.6,-1,Sport,5.12a,1,50,40.2665,-111.624
"Flashing the Eave","The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107040311/flashing-the-eave,2.7,-1,Sport,5.12a,1,75,40.2665,-111.624
